name,hasSourceRole,label,type,hasTargetRole,comment
Mapping_597,['Role_Frame_Theft_victim'],['Taxation.tax_payer<=Theft.victim'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Taxation_tax_payer'],
Mapping_430,['Role_Frame_Destructive_force_destructive_force'],['Moral corruption.corrupt_activities<=Destructive force.destructive_force'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Moral_corruption_corrupt_activities'],
Mapping_35,['Role_Frame_Treating_a_physical_affliction_body'],['Addressing poverty.impoverished_entity<=Treating a physical affliction.body'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Addressing_poverty_impoverished_entity'],
Mapping_534,['Role_Frame_Source_path_goal_trajector'],['Scale.position_on_scale<=Source path goal.trajector'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Scale_position_on_scale'],
Mapping_371,['Role_Frame_Machine_operating_x_schema'],['Institution.functions<=Machine.operating_x-schema'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Institution_functions'],
Mapping_561,['Role_Frame_Disease_healthy_cell'],['Social problems.honest_citizen<=Disease.healthy_cell'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Social_problems_honest_citizen'],
Mapping_406,['Role_Frame_Journey_locations_along_journey'],['Life.life_stages<=Journey.locations_along_journey'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Life_life_stages'],
Mapping_171,['Role_Frame_Transfer_scenario_transfer_recipient'],['Communication.addressee<=Transfer scenario.transfer_recipient'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Communication_addressee'],
Mapping_299,['Role_Frame_Biological_entity_specialized_parts'],['Government institution.positions<=Biological entity.specialized_parts'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Government_institution_positions'],
Mapping_443,['Role_Frame_Family_parents'],['Nation.nation_leaders<=Family.parents'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Nation_nation_leaders'],
Mapping_191,['Role_Frame_Destructive_natural_process_destructive_process'],['Corruption.corrupting_activities<=Destructive_natural_process.destructive_process'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Corruption_corrupting_activities'],"['x-schema: progressive, slow, ongoing']"
Mapping_15,['Role_Frame_Motion_to_a_location_self_mover'],['Purposeful action.actor<=Motion to a location.self-mover'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Purposeful_action_actor'],
Mapping_572,['Role_Frame_Forced_motion_mover'],['Speech act.addressee<=Forced motion.mover'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Speech_act_addressee'],
Mapping_202,['Role_Frame_Fierce_animal_dangerous_animal'],['Crime.crime<=Fierce animal.dangerous_animal'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Crime_crime'],"['crime itself is a beast, not the criminals']"
Mapping_297,['Role_Frame_Physical_structure_foundation_of_structure'],['Government institution.authority_base<=Physical structure.foundation_of_structure'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Government_institution_authority_base'],
Mapping_295,['Role_Frame_Physical_structure_structural_framework'],['Government institution.authority_structure<=Physical structure.structural_framework'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Government_institution_authority_structure'],
Mapping_341,['Role_Frame_Possessable_object_possessor'],['Gun rights.rights_holder<=Possessable object.possessor'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Gun_rights_rights_holder'],
Mapping_80,['Role_Frame_Insanity_agitation_level'],['Anger.anger_level<=Insanity.agitation_level'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Anger_anger_level'],
Mapping_469,['Role_Frame_Disease_patient'],['Poverty.impoverished_entity<=Disease.patient'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Poverty_impoverished_entity'],
Mapping_402,['Role_Frame_Journey_journey_event'],['Life.life_span<=Journey.journey_event'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Life_life_span'],
Mapping_603,['Role_Frame_Lose_possession_donor'],['Control.controlling_entity<=Lose possession.donor'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Control_controlling_entity'],
Mapping_56,['Role_Frame_War_civilians'],['Addressing social problems.honest_citizens<=War.civilians'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Addressing_social_problems_honest_citizens'],
Mapping_515,['Role_Frame_Burden_burden'],['Responsibility.source_of_obligation<=Burden.burden'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Responsibility_source_of_obligation'],
Mapping_41,['Role_Frame_Treating_a_physical_affliction_spread_of_disease'],['Addressing social problems.spread_of_problem<=Treating a physical affliction.spread_of_disease'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Addressing_social_problems_spread_of_problem'],
Mapping_628,['Role_Frame_Object_manipulation_grasped_object'],['Understanding.understood_idea<=Object manipulation.grasped_object'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Understanding_understood_idea'],
Mapping_330,['Role_Frame_Possession_possessor'],['Group.group<=Possession.possessor'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Group_group'],
Mapping_509,['Role_Frame_Physical_structure_structural_stability'],['Relationship.relationship_status<=Physical structure.structural_stability'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Relationship_relationship_status'],
Mapping_493,['Role_Frame_Size_size_scale'],['Quantity.quantity_scale<=Size.size_scale'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Quantity_quantity_scale'],
Mapping_383,['Role_Frame_Touching_toucher'],['Knowing.knower<=Touching.toucher'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Knowing_knower'],
Mapping_580,['Role_Frame_Trajector_landmark_trajector'],['State.state_holder<=Trajector landmark.trajector'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_State_state_holder'],
Mapping_89,['Role_Frame_Heating_fluid_container_pressure_limit'],['Anger.anger_limit<=Heating_fluid.container_pressure_limit'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Anger_anger_limit'],
Mapping_426,['Role_Frame_Straightness_property_of_being_straight'],['Morality.morality<=Straightness.property_of_being_straight'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Morality_morality'],
Mapping_251,['Role_Frame_Forced_motion_forceful_action'],['Legislation enactment.legislator_enactment_actions<=Forced motion.forceful_action'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Legislation_enactment_legislator_enactment_actions'],
Mapping_234,['Role_Frame_Race_racer2'],['Election.candidate2<=Race.racer2'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Election_candidate2'],
Mapping_626,['Role_Frame_Verticality_supine_entity'],['Consciousness.unconscious_entity<=Verticality.supine_entity'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Consciousness_unconscious_entity'],
Mapping_602,['Role_Frame_Group_membership_membership_fee'],['Taxation.tax_payment<=Group membership.membership_fee'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Taxation_tax_payment'],
Mapping_268,['Role_Frame_Possession_possessor'],['Experiencing a state.experiencer<=Possession.possessor'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Experiencing_a_state_experiencer'],
Mapping_222,['Role_Frame_Resource_resource'],['Education.education_content<=Resource.resource'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Education_education_content'],
Mapping_84,['Role_Frame_Heating_fluid_container'],['Anger.body<=Heating_fluid.container'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Anger_body'],
Mapping_128,['Role_Frame_Physical_combat_Fighter1'],['Cancer.Cancer Patient<=Physical combat.Fighter1'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Cancer_Cancer_Patient'],
Mapping_22,['Role_Frame_Being_at_a_location_experiencer'],['Action.actor<=Being at a location.experiencer'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Action_actor'],
Mapping_317,['Role_Frame_Nuclear_family_children'],['Government.governed<=Nuclear family.children'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Government_governed'],
Mapping_293,['Role_Frame_Machine_operating_x_schema'],['Government institution.functions<=Machine.operating_x-schema'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Government_institution_functions'],
Mapping_400,['Role_Frame_Nutritious_food_benefits_of_getting_nutrients'],['Learning.benefits_of_learning<=Nutritious food.benefits_of_getting_nutrients'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Learning_benefits_of_learning'],
Mapping_529,['Role_Frame_Journey_obstacles_impediments_in_journey'],['Romantic relationship.difficulties_in_a_relationship<=Journey.obstacles/impediments_in_journey'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Romantic_relationship_difficulties_in_a_relationship'],
Mapping_428,['Role_Frame_Parent_parent'],['Moral authority.moral_authority_holder<=Parent.parent'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Moral_authority_moral_authority_holder'],
Mapping_47,['Role_Frame_Treating_a_physical_affliction_treated_affliction'],['Addressing social problems.social_problem<=Treating a physical affliction.treated_affliction'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Addressing_social_problems_social_problem'],
Mapping_554,['Role_Frame_Complex_physical_object_object_whole'],['Social group.social_group_whole<=Complex physical object.object_whole'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Social_group_social_group_whole'],
Mapping_524,['Role_Frame_Boat_on_the_rocks_path_of_boat'],['Romantic_relationship.course_of_relationship<=Boat on the rocks.path_of_boat'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Romantic_relationship_course_of_relationship'],
Mapping_223,['Role_Frame_Resource_resource_user'],['Education.education_learner<=Resource.resource_user'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Education_education_learner'],
Mapping_391,['Role_Frame_Plants_plant_nourishment'],['Law.law_creator<=Plants.plant_nourishment'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Law_law_creator'],
Mapping_454,['Role_Frame_Machine_machine_entity'],['Organization.organization_whole<=Machine.machine_entity'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Organization_organization_whole'],
Mapping_227,['Role_Frame_Competitive_sport_outcome'],['Election.outcome<=Competitive sport.outcome'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Election_outcome'],
Mapping_200,['Role_Frame_Disease_disease'],['Crime.criminal_activity<=Disease.disease'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Crime_criminal_activity'],
Mapping_544,['Role_Frame_Adoption_candidates'],['Selection.options<=Adoption.candidates'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Selection_options'],
Mapping_273,['Role_Frame_Transfer_scenario_transferor'],['Force transfer.force_originator<=Transfer scenario.transferor'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Force_transfer_force_originator'],
Mapping_252,['Role_Frame_Possession_possessor'],['Rights.rights_holder<=Possession.possessor'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Rights_rights_holder'],
Mapping_216,['Role_Frame_War_war_strategy'],['Disease treatment.treatment_strategy<=War.war_strategy'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Disease_treatment_treatment_strategy'],
Mapping_408,['Role_Frame_Journey_manner_of_journey'],['Life.lifestyle<=Journey.manner_of_journey'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Life_lifestyle'],
Mapping_481,['Role_Frame_Food_preparation_food'],['Cognizing.ideas<=Food preparation.food'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Cognizing_ideas'],
Mapping_62,['Role_Frame_Size_size_scale'],['Poverty.degree of poverty<=Size.size_scale'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Poverty_degree_of_poverty'],
Mapping_585,['Role_Frame_Burden_burden'],['Experience pain.pain<=Burden.burden'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Experience_pain_pain'],
Mapping_346,['Role_Frame_Verticality_position_in_structure'],['Organization of power.item_in_hierarchy<=Verticality.position_in_structure'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Organization_of_power_item_in_hierarchy'],
Mapping_537,['Role_Frame_Touching_touched_thing'],['Seeing.seen_object<=Touching.touched_thing'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Seeing_seen_object'],
Mapping_5,['Role_Frame_Seeing_seen_object'],['Evaluation.evaluee<=Seeing.seen_object'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Evaluation_evaluee'],"[""We changed it from 'behavior' to 'evaluee'.""]"
Mapping_88,['Role_Frame_Heating_fluid_container_internal_pressure'],['Anger.body_pressure<=Heating_fluid.container_internal_pressure'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Anger_body_pressure'],
Mapping_158,['Role_Frame_Motion_along_a_path_goal'],['Change of state.final_state<=Motion along a path.goal'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Change_of_state_final_state'],
Mapping_72,['Role_Frame_Fire_cause_of_fire'],['Anger.cause_of_anger<=Fire.cause_of_fire'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Anger_cause_of_anger'],
Mapping_629,['Role_Frame_Motion_along_a_path_person_who_sets_trajector_in_motion'],['Virtual motion.cognizer<=Motion along a path.person_who_sets_trajector_in_motion'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Virtual_motion_cognizer'],
Mapping_61,['Role_Frame_Motion_along_a_path_moving_entity'],['Action.acting_entity<=Motion along a path.moving_entity'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Action_acting_entity'],
Mapping_479,['Role_Frame_Physical_harm_harmful_effect_result'],['Poverty.impoverished_state<=Physical harm.harmful_effect_result'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Poverty_impoverished_state'],
Mapping_333,['Role_Frame_Guided_motion_follower_motion_x_schema'],['Action.action_x-schema<=Guided motion.follower_motion_x-schema'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Action_action_x_schema'],
Mapping_141,['Role_Frame_Forced_motion_mover'],['Caused change of state.affected<=Forced motion.mover'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Caused_change_of_state_affected'],
Mapping_159,['Role_Frame_Motion_along_a_path_motion_x_schema'],['Change of state.state_change_process<=Motion along a path.motion_x-schema'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Change_of_state_state_change_process'],
Mapping_342,['Role_Frame_Possessable_object_possession'],['Gun rights.right<=Possessable object.possession'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Gun_rights_right'],
Mapping_617,['Role_Frame_Substance_size_of_amount_of_substance'],['Time.extent_of_duration_of_time<=Substance.size_of_amount_of_substance'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Time_extent_of_duration_of_time'],
Mapping_538,['Role_Frame_Touching_tactile_input'],['Seeing.visual_input<=Touching.tactile_input'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Seeing_visual_input'],
Mapping_29,['Role_Frame_Motion_along_a_path_path_of_motion'],['Action.action_means<=Motion_along_a_path.path_of_motion'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Action_action_means'],
Mapping_269,['Role_Frame_Possession_possession'],['Experiencing a state.state<=Possession.possession'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Experiencing_a_state_state'],
Mapping_375,['Role_Frame_Perception_perceiver'],['Knowing.knower<=Perception.perceiver'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Knowing_knower'],
Mapping_96,['Role_Frame_Object_collection_smallest_collection'],['Arithmetic.one<=Object collection.smallest_collection'],"['NamedIndividual', 'Mapping', 'Mapping']",['Role_Frame_Arithmetic_one'],
Mapping_192,['Role_Frame_Destructive_natural_process_destroyed_entity'],['Corruption.corruption_affectee<=Destructive_natural_process.destroyed_entity'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Corruption_corruption_affectee'],
Mapping_94,['Role_Frame_Object_collection_bigger'],['Arithmetic.greater<=Object collection.bigger'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Arithmetic_greater'],
Mapping_231,['Role_Frame_Game_game_event'],['Election.voting_event<=Game.game_event'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Election_voting_event'],
Mapping_354,['Role_Frame_Size_entity'],['Importance.entity_evaluated_for_importance<=Size.entity'],"['Mapping', 'NamedIndividual', 'Mapping']",['Role_Frame_Importance_entity_evaluated_for_importance'],
