Article,,Article_col,Sentence,Tokens,Borderline_metaphor,Real_metaphors,Frame_label,Token_lemma,is_target,distance_from_target
18,558,18,0,turn,1,0,Turning_out,turn,False,-14
18,559,18,0,out,1,0,Turning_out,out,False,-13
18,560,18,0,:,0,0,_,:,False,-12
18,561,18,0,Old,0,0,Age,old,False,-11
18,562,18,0,Joe,0,0,_,Joe,False,-10
18,563,18,0,will,0,0,_,will,False,-9
18,564,18,0,kill,0,0,Killing,kill,False,-8
18,565,18,0,the,0,0,_,the,False,-7
18,566,18,0,mother,0,0,Kinship,mother,False,-6
18,567,18,0,;,0,0,_,;,False,-5
18,568,18,0,Cid,0,0,_,cid,False,-4
18,569,18,0,will,0,0,_,will,False,-3
18,570,18,0,escape,0,0,Escaping,escape,False,-2
18,571,18,0,",",0,0,_,",",False,-1
18,572,18,0,burning,1,1,Fire_burning,burn,True,0
18,573,18,0,with,1,0,_,with,False,1
18,574,18,0,rage,0,0,Emotion_directed,rage,False,2
18,575,18,0,and,0,0,_,and,False,3
18,576,18,0,on,1,0,_,on,False,4
18,577,18,0,his,0,0,_,his,False,5
18,578,18,0,way,1,0,Cotheme,way,False,6
18,579,18,0,to,1,0,_,to,False,7
18,580,18,0,becoming,0,0,Becoming,become,False,8
18,581,18,0,a,0,0,_,a,False,9
18,582,18,0,supervillain,0,0,_,supervillain,False,10
18,583,18,0,.,0,0,_,.,False,11
18,584,18,1,So,0,0,_,so,False,12
18,585,18,1,Young,0,0,Age,young,False,13
18,586,18,1,Joe,0,0,_,Joe,False,14
18,587,18,1,makes,0,0,_,make,False,15
19,588,19,0,at,1,0,Locative_relation,at,False,-15
19,589,19,0,Pat,0,0,_,Pat,False,-14
19,590,19,0,Cadell,0,0,_,Cadell,False,-13
19,591,19,0,'s,0,0,_,be,False,-12
19,592,19,0,full,1,0,Completeness,full,False,-11
19,593,19,0,20,0,0,_,20,False,-10
19,594,19,0,some,0,0,_,some,False,-9
19,595,19,0,minute,0,0,Measure_duration,minute,False,-8
19,596,19,0,presentation,0,0,_,presentation,False,-7
19,597,19,0,",",0,0,_,",",False,-6
19,598,19,0,in,1,0,_,in,False,-5
19,599,19,0,which,0,0,_,which,False,-4
19,600,19,0,he,0,0,_,he,False,-3
19,601,19,0,is,0,0,_,be,False,-2
19,602,19,0,fairly,0,0,_,fairly,False,-1
19,603,19,0,burning,1,1,Fire_burning,burn,True,0
19,604,19,0,with,1,0,_,with,False,1
19,605,19,0,indignation,0,0,Emotion_directed,indignation,False,2
19,606,19,0,",",0,0,_,",",False,3
19,607,19,0,and,0,0,_,and,False,4
19,608,19,0,in,1,0,_,in,False,5
19,609,19,0,which,0,0,_,which,False,6
19,610,19,0,he,0,0,_,he,False,7
19,611,19,0,finally,0,0,Time_vector,finally,False,8
19,612,19,0,identifies,1,1,Communicate_categorization,identify,False,9
19,613,19,0,the,0,0,_,the,False,10
19,614,19,0,MSM,0,0,_,msm,False,11
19,615,19,0,as,0,0,_,as,False,12
19,616,19,0,``,0,0,_,`,False,13
19,617,19,0,the,0,0,_,the,False,14
19,618,19,0,enemy,1,1,_,enemy,False,15
20,619,20,0,They,0,0,_,they,False,-15
20,620,20,0,came,0,0,Arriving,come,False,-14
20,621,20,0,into,0,0,Goal,into,False,-13
20,622,20,0,the,0,0,_,the,False,-12
20,623,20,0,yard,0,0,Locale_by_use,yard,False,-11
20,624,20,0,on,1,0,Spatial_contact,on,False,-10
20,625,20,0,a,0,0,_,a,False,-9
20,626,20,0,cloud,1,1,_,cloud,False,-8
20,627,20,0,of,0,0,_,of,False,-7
20,628,20,0,red,0,0,Color,red,False,-6
20,629,20,0,dust,0,0,_,dust,False,-5
20,630,20,0,",",0,0,_,",",False,-4
20,631,20,0,four,0,0,Cardinal_numbers,four,False,-3
20,632,20,0,young,0,0,Age,young,False,-2
20,633,20,0,aristocrats,0,0,_,aristocrat,False,-1
20,634,20,0,burning,1,1,Fire_burning,burn,True,0
20,635,20,0,with,1,0,_,with,False,1
20,636,20,0,indignation,0,0,Emotion_directed,indignation,False,2
20,637,20,0,and,0,0,_,and,False,3
20,638,20,0,wine,0,0,Food,wine,False,4
20,639,20,0,",",0,0,_,",",False,5
20,640,20,0,and,0,0,_,and,False,6
20,641,20,0,went,0,0,Motion,go,False,7
20,642,20,0,into,0,0,Goal,into,False,8
20,643,20,0,the,0,0,_,the,False,9
20,644,20,0,potters,0,0,_,potter,False,10
20,645,20,0,',0,0,_,',False,11
20,646,20,0,work,0,0,Work,work,False,12
20,647,20,0,shed,0,0,Building_subparts,shed,False,13
20,648,20,0,and,0,0,_,and,False,14
20,649,20,0,hauled,0,0,Cause_motion,haul,False,15
21,650,21,0,to,0,0,_,to,False,-15
21,651,21,0,bear,1,1,_,bear,False,-14
21,652,21,0,:,0,0,_,:,False,-13
21,653,21,0,Make,0,0,Cause_change,make,False,-12
21,654,21,0,it,0,0,_,it,False,-11
21,655,21,0,a,0,0,_,a,False,-10
21,656,21,0,better,0,0,Desirability,well,False,-9
21,657,21,0,place,0,0,Locale,place,False,-8
21,658,21,0,.,0,0,_,.,False,-7
21,659,21,1,And,0,0,_,and,False,-6
21,660,21,1,keep,1,0,Cause_to_continue,keep,False,-5
21,661,21,1,the,0,0,_,the,False,-4
21,662,21,1,flame,1,1,Fire_burning,flame,False,-3
21,663,21,1,of,0,0,_,of,False,-2
21,664,21,1,hope,0,0,Desiring,hope,False,-1
21,665,21,1,burning,1,0,Fire_burning,burn,True,0
21,666,21,1,with,1,0,_,with,False,1
21,667,21,1,love,0,0,_,love,False,2
21,668,21,1,",",0,0,_,",",False,3
21,669,21,1,While,0,0,_,while,False,4
21,670,21,1,changing,1,1,Cause_change,change,False,5
21,671,21,1,ourselves,0,0,_,ourselves,False,6
21,672,21,1,from,1,0,_,from,False,7
21,673,21,1,within,1,0,_,within,False,8
22,674,22,0,encourage,0,0,Subjective_influence,encourage,False,-15
22,675,22,0,you,0,0,_,you,False,-14
22,676,22,0,to,0,0,_,to,False,-13
22,677,22,0,ask,0,0,Questioning,ask,False,-12
22,678,22,0,yourselves,0,0,_,yourself,False,-11
22,679,22,0,and,0,0,_,and,False,-10
22,680,22,0,each,0,0,_,each,False,-9
22,681,22,0,other,0,0,_,other,False,-8
22,682,22,0,:,0,0,_,:,False,-7
22,683,22,0,#,0,0,_,#,False,-6
22,684,22,0,Are,0,0,Existence,be,False,-5
22,685,22,0,there,0,0,Existence,there,False,-4
22,686,22,0,times,0,0,Frequency,time,False,-3
22,687,22,0,when,0,0,_,when,False,-2
22,688,22,0,we,0,0,_,we,False,-1
22,689,22,0,burn,1,1,Fire_burning,burn,True,0
22,690,22,0,with,1,0,_,with,False,1
22,691,22,0,envy,0,0,Experiencer_focus,envy,False,2
22,692,22,0,",",0,0,_,",",False,3
22,693,22,0,heap,1,1,Filling,heap,False,4
22,694,22,0,praise,0,0,Judgment,praise,False,5
22,695,22,0,on,1,0,_,on,False,6
22,696,22,0,ourselves,0,0,_,ourselves,False,7
22,697,22,0,",",0,0,_,",",False,8
22,698,22,0,are,0,0,_,be,False,9
22,699,22,0,puffed,0,0,_,puff,False,10
22,700,22,0,up,0,0,_,up,False,11
22,701,22,0,like,0,0,Similarity,like,False,12
22,702,22,0,a,0,0,_,a,False,13
22,703,22,0,balloon,0,0,_,balloon,False,14
22,704,22,0,",",0,0,_,",",False,15
23,705,23,0,his,0,0,_,his,False,-15
23,706,23,0,desk,0,0,_,desk,False,-14
23,707,23,0,without,1,0,_,without,False,-13
23,708,23,0,a,0,0,_,a,False,-12
23,709,23,0,backward,0,0,_,backward,False,-11
23,710,23,0,glance,0,0,Perception_active,glance,False,-10
23,711,23,0,.,0,0,_,.,False,-9
23,712,23,1,Between,0,0,Interior_profile_relation,between,False,-8
23,713,23,1,his,0,0,_,his,False,-7
23,714,23,1,lashes,0,0,Body_parts,lash,False,-6
23,715,23,1,",",0,0,_,",",False,-5
23,716,23,1,his,0,0,_,his,False,-4
23,717,23,1,dark,1,0,Color,dark,False,-3
23,718,23,1,chocolate,0,0,Color,chocolate,False,-2
23,719,23,1,eyes,0,0,Body_parts,eye,False,-1
23,720,23,1,burned,1,1,Fire_burning,burn,True,0
23,721,23,1,with,1,0,_,with,False,1
23,722,23,1,fury,0,0,Emotion_directed,fury,False,2
23,723,23,1,but,0,0,_,but,False,3
23,724,23,1,there,0,0,Existence,there,False,4
23,725,23,1,was,0,0,Existence,be,False,5
23,726,23,1,something,0,0,_,something,False,6
23,727,23,1,else,0,0,Increment,else,False,7
23,728,23,1,in,1,0,Interior_profile_relation,in,False,8
23,729,23,1,the,0,0,_,the,False,9
23,730,23,1,depths,1,1,_,depth,False,10
23,731,23,1,that,0,0,_,that,False,11
23,732,23,1,she,0,0,_,she,False,12
23,733,23,1,had,0,0,_,have,False,13
23,734,23,1,n't,0,0,_,not,False,14
23,735,23,1,seen,0,0,Perception_experience,see,False,15
24,736,24,0,murder,0,0,Killing,murder,False,-15
24,737,24,0,than,0,0,_,than,False,-14
24,738,24,0,to,0,0,_,to,False,-13
24,739,24,0,be,0,0,_,be,False,-12
24,740,24,0,the,0,0,_,the,False,-11
24,741,24,0,perpetrator,0,0,Committing_crime,perpetrator,False,-10
24,742,24,0,.,0,0,_,.,False,-9
24,743,24,1,It,0,0,_,it,False,-8
24,744,24,1,is,0,0,_,be,False,-7
24,745,24,1,far,1,0,_,far,False,-6
24,746,24,1,better,0,0,Desirability,well,False,-5
24,747,24,1,to,0,0,_,to,False,-4
24,748,24,1,forgive,0,0,Judgment,forgive,False,-3
24,749,24,1,than,0,0,_,than,False,-2
24,750,24,1,to,0,0,_,to,False,-1
24,751,24,1,burn,1,1,Fire_burning,burn,True,0
24,752,24,1,with,1,0,_,with,False,1
24,753,24,1,hate,0,0,Experiencer_focus,hate,False,2
24,754,24,1,.,0,0,_,.,False,3
24,755,24,2,The,0,0,_,the,False,4
24,756,24,2,challenge,0,0,Difficulty,challenge,False,5
24,757,24,2,is,0,0,_,be,False,6
24,758,24,2,mine,0,0,_,mine,False,7
24,759,24,2,--,0,0,_,--,False,8
24,760,24,2,and,0,0,_,and,False,9
24,761,24,2,I,0,0,_,I,False,10
24,762,24,2,challenge,1,0,Competition,challenge,False,11
24,763,24,2,anyone,0,0,_,anyone,False,12
24,764,24,2,who,0,0,_,who,False,13
24,765,24,2,reads,0,0,Reading_activity,read,False,14
24,766,24,2,this,1,0,_,this,False,15
25,767,25,0,.,0,0,_,.,False,-15
25,768,25,1,27,0,0,_,27,False,-14
25,769,25,1,And,0,0,_,and,False,-13
25,770,25,1,the,0,0,_,the,False,-12
25,771,25,1,men,0,0,People,man,False,-11
25,772,25,1,",",0,0,_,",",False,-10
25,773,25,1,instead,0,0,_,instead,False,-9
25,774,25,1,of,0,0,_,of,False,-8
25,775,25,1,having,1,0,_,have,False,-7
25,776,25,1,normal,0,0,_,normal,False,-6
25,777,25,1,sexual,0,0,_,sexual,False,-5
25,778,25,1,relations,0,0,Relation,relation,False,-4
25,779,25,1,with,0,0,_,with,False,-3
25,780,25,1,women,0,0,People,woman,False,-2
25,781,25,1,",",0,0,_,",",False,-1
25,782,25,1,burned,1,1,Fire_burning,burn,True,0
25,783,25,1,with,1,0,_,with,False,1
25,784,25,1,lust,0,0,Experiencer_focus,lust,False,2
25,785,25,1,for,0,0,_,for,False,3
25,786,25,1,each,0,0,_,each,False,4
25,787,25,1,other,0,0,_,other,False,5
25,788,25,1,.,0,0,_,.,False,6
25,789,25,2,Men,0,0,People,man,False,7
25,790,25,2,did,0,0,Intentionally_act,do,False,8
25,791,25,2,shameful,0,0,Morality_evaluation,shameful,False,9
25,792,25,2,things,1,0,Intentionally_act,thing,False,10
25,793,25,2,with,1,0,_,with,False,11
25,794,25,2,other,0,0,Increment,other,False,12
25,795,25,2,men,0,0,People,man,False,13
25,796,25,2,",",0,0,_,",",False,14
25,797,25,2,and,0,0,_,and,False,15
26,798,26,0,a,0,0,_,a,False,-15
26,799,26,0,token,0,0,_,token,False,-14
26,800,26,0,minority,0,0,_,minority,False,-13
26,801,26,0,and,0,0,_,and,False,-12
26,802,26,0,have,0,0,Required_event,have,False,-11
26,803,26,0,to,0,0,Required_event,to,False,-10
26,804,26,0,prove,0,0,Reasoning,prove,False,-9
26,805,26,0,yourself,0,0,_,yourself,False,-8
26,806,26,0,in,1,0,_,in,False,-7
26,807,26,0,every,0,0,_,every,False,-6
26,808,26,0,new,0,0,Age,new,False,-5
26,809,26,0,situation,1,1,_,situation,False,-4
26,810,26,0,.,0,0,_,.,False,-3
26,811,26,1,The,0,0,_,the,False,-2
26,812,26,1,slow,1,0,Taking_time,slow,False,-1
26,813,26,1,burn,1,0,Fire_burning,burn,True,0
26,814,26,1,of,0,0,_,of,False,1
26,815,26,1,anger,0,0,Emotion_directed,anger,False,2
26,816,26,1,and,0,0,_,and,False,3
26,817,26,1,resentment,0,0,Emotion_directed,resentment,False,4
26,818,26,1,burns,1,0,Fire_burning,burn,True,5
26,819,26,1,a,0,0,Quantified_mass,a,False,6
26,820,26,1,lot,1,0,Quantified_mass,lot,False,7
26,821,26,1,of,0,0,_,of,False,8
26,822,26,1,women,0,0,People,woman,False,9
26,823,26,1,right,0,0,_,right,False,10
26,824,26,1,out,1,0,_,out,False,11
26,825,26,1,of,1,0,_,of,False,12
26,826,26,1,the,0,0,_,the,False,13
26,827,26,1,industry,0,0,Fields,industry,False,14
26,828,26,1,and,0,0,_,and,False,15
27,829,27,0,to,0,0,_,to,False,-4
27,830,27,0,be,0,0,_,be,False,-3
27,831,27,0,married,0,0,Forming_relationships,marry,False,-2
27,832,27,0,or,0,0,_,or,False,-1
27,833,27,0,burn,1,1,Fire_burning,burn,True,0
27,834,27,0,in,1,0,_,in,False,1
27,835,27,0,hell,1,1,_,hell,False,2
27,836,27,0,?,0,0,_,?,False,3
27,837,27,1,#,0,0,_,#,False,4
27,838,27,1,Some,0,0,Proportional_quantity,some,False,5
27,839,27,1,try,0,0,Attempt,try,False,6
27,840,27,1,to,0,0,_,to,False,7
27,841,27,1,reinterpret,0,0,Communicate_categorization,reinterpret,False,8
27,842,27,1,it,0,0,_,it,False,9
27,843,27,1,as,0,0,_,as,False,10
27,844,27,1,burn,1,1,Fire_burning,burn,True,11
27,845,27,1,in,1,0,_,in,False,12
27,846,27,1,lust,0,0,Experiencer_focus,lust,False,13
27,847,27,1,...,0,0,_,...,False,14
27,848,27,1,#,0,0,_,#,False,15
27,849,27,1,Yeah,0,0,_,yeah,False,16
27,850,27,1,...,0,0,_,...,False,17
27,851,27,1,right,0,0,Correctness,right,False,18
27,852,27,1,......,0,0,_,......,False,19
27,853,27,1,#,0,0,_,#,False,20
27,854,27,1,Luke,0,0,_,Luke,False,21
27,855,27,1,14:25-26,0,0,_,14:25,False,22
27,856,27,1,#,0,0,_,#,False,23
27,857,27,1,25,0,0,_,25,False,24
27,858,27,1,And,0,0,_,and,False,25
28,859,28,0,!,0,0,_,!,False,-15
28,860,28,1,I,0,0,_,I,False,-14
28,861,28,1,do,0,0,_,do,False,-13
28,862,28,1,talk,0,0,Chatting,talk,False,-12
28,863,28,1,about,1,0,Topic,about,False,-11
28,864,28,1,my,0,0,_,my,False,-10
28,865,28,1,oldest,0,0,Age,old,False,-9
28,866,28,1,daughter,0,0,Kinship,daughter,False,-8
28,867,28,1,a,0,0,Quantified_mass,a,False,-7
28,868,28,1,lot,1,0,Quantified_mass,lot,False,-6
28,869,28,1,to,1,0,_,to,False,-5
28,870,28,1,other,0,0,Increment,other,False,-4
28,871,28,1,moms,0,0,Kinship,mom,False,-3
28,872,28,1,--,0,0,_,--,False,-2
28,873,28,1,to,0,0,_,to,False,-1
28,874,28,1,burn,1,0,_,burn,True,0
28,875,28,1,off,1,0,_,off,False,1
28,876,28,1,frustration,0,0,Emotion_directed,frustration,False,2
28,877,28,1,and,0,0,_,and,False,3
28,878,28,1,to,0,0,_,to,False,4
28,879,28,1,get,1,0,Getting,get,False,5
28,880,28,1,perspective,1,1,_,perspective,False,6
28,881,28,1,.,0,0,_,.,False,7
28,882,28,2,But,0,0,_,but,False,8
28,883,28,2,I,0,0,_,I,False,9
28,884,28,2,have,0,0,Required_event,have,False,10
28,885,28,2,to,0,0,Required_event,to,False,11
28,886,28,2,be,0,0,_,be,False,12
28,887,28,2,more,0,0,_,more,False,13
28,888,28,2,careful,0,0,_,careful,False,14
28,889,28,2,to,0,0,_,to,False,15
29,890,29,0,before,0,0,Time_vector,before,False,-15
29,891,29,0,Armstrong,0,0,_,Armstrong,False,-14
29,892,29,0,stepped,0,0,Self_motion,step,False,-13
29,893,29,0,out,0,0,_,out,False,-12
29,894,29,0,and,0,0,_,and,False,-11
29,895,29,0,into,0,0,_,into,False,-10
29,896,29,0,the,0,0,_,the,False,-9
29,897,29,0,history,0,0,History,history,False,-8
29,898,29,0,books,0,0,Text,book,False,-7
29,899,29,0,.,0,0,_,.,False,-6
29,900,29,1,#,0,0,_,#,False,-5
29,901,29,1,I,0,0,_,I,False,-4
29,902,29,1,remember,0,0,Memory,remember,False,-3
29,903,29,1,the,0,0,_,the,False,-2
29,904,29,1,wonderful,0,0,Desirability,wonderful,False,-1
29,905,29,1,burn,1,1,Fire_burning,burn,True,0
29,906,29,1,of,0,0,_,of,False,1
29,907,29,1,pride,0,0,Experiencer_focus,pride,False,2
29,908,29,1,in,1,0,Interior_profile_relation,in,False,3
29,909,29,1,my,0,0,_,my,False,4
29,910,29,1,chest,1,1,Body_parts,chest,False,5
29,911,29,1,to,0,0,_,to,False,6
29,912,29,1,be,0,0,_,be,False,7
29,913,29,1,an,0,0,_,an,False,8
29,914,29,1,American,0,0,Origin,american,False,9
29,915,29,1,",",0,0,_,",",False,10
29,916,29,1,an,0,0,_,an,False,11
29,917,29,1,earthling,0,0,_,earthling,False,12
29,918,29,1,--,0,0,_,--,False,13
29,919,29,1,a,0,0,_,a,False,14
29,920,29,1,term,0,0,Simple_name,term,False,15
30,921,30,0,A'max.,0,0,_,A'max,False,-14
30,922,30,0,``,0,0,_,`,False,-13
30,923,30,1,#,0,0,_,#,False,-12
30,924,30,1,Walt,0,0,_,Walt,False,-11
30,925,30,1,",",0,0,_,",",False,-10
30,926,30,1,Cleo,0,0,_,Cleo,False,-9
30,927,30,1,",",0,0,_,",",False,-8
30,928,30,1,Jaz,0,0,_,Jaz,False,-7
30,929,30,1,",",0,0,_,",",False,-6
30,930,30,1,and,0,0,_,and,False,-5
30,931,30,1,Alyssa,0,0,_,Alyssa,False,-4
30,932,30,1,watched,0,0,Perception_active,watch,False,-3
30,933,30,1,the,0,0,_,the,False,-2
30,934,30,1,scroll,0,0,_,scroll,False,-1
30,935,30,1,burn,1,0,Fire_burning,burn,True,0
30,936,30,1,in,1,0,_,in,False,1
30,937,30,1,horror,0,0,Experiencer_focus,horror,False,2
30,938,30,1,.,0,0,_,.,False,3
30,939,30,2,And,0,0,_,and,False,4
30,940,30,2,then,0,0,_,then,False,5
30,941,30,2,they,0,0,_,they,False,6
30,942,30,2,started,0,0,Activity_start,start,False,7
30,943,30,2,protesting,0,0,_,protest,False,8
30,944,30,2,",",0,0,_,",",False,9
30,945,30,2,and,0,0,_,and,False,10
30,946,30,2,by,0,0,_,by,False,11
30,947,30,2,they,0,0,_,they,False,12
30,948,30,2,",",0,0,_,",",False,13
30,949,30,2,I,0,0,_,I,False,14
30,950,30,2,mean,0,0,_,mean,False,15
31,951,31,0,good,0,0,Desirability,good,False,-15
31,952,31,0,woman,0,0,People,woman,False,-14
31,953,31,0,",",0,0,_,",",False,-13
31,954,31,0,but,0,0,Concessive,but,False,-12
31,955,31,0,my,0,0,_,my,False,-11
31,956,31,0,unhappiness,0,0,Emotion_directed,unhappiness,False,-10
31,957,31,0,did,0,0,_,do,False,-9
31,958,31,0,not,0,0,Negation,not,False,-8
31,959,31,0,begin,0,0,Process_start,begin,False,-7
31,960,31,0,then,0,0,Temporal_collocation,then,False,-6
31,961,31,0,.,0,0,_,.,False,-5
31,962,31,1,Even,0,0,_,even,False,-4
31,963,31,1,now,0,0,_,now,False,-3
31,964,31,1,my,0,0,_,my,False,-2
31,965,31,1,face,0,0,Body_parts,face,False,-1
31,966,31,1,burns,1,1,Fire_burning,burn,True,0
31,967,31,1,with,1,0,_,with,False,1
31,968,31,1,shame,0,0,Experiencer_focus,shame,False,2
31,969,31,1,as,0,0,_,as,False,3
31,970,31,1,I,0,0,_,I,False,4
31,971,31,1,confess,0,0,Reveal_secret,confess,False,5
31,972,31,1,that,0,0,_,that,False,6
31,973,31,1,some,0,0,_,some,False,7
31,974,31,1,years,0,0,Calendric_unit,year,False,8
31,975,31,1,ago,0,0,Time_vector,ago,False,9
31,976,31,1,I,0,0,_,I,False,10
31,977,31,1,became,0,0,Becoming,become,False,11
31,978,31,1,what,0,0,_,what,False,12
31,979,31,1,I,0,0,_,I,False,13
31,980,31,1,refer,0,0,Adducing,refer,False,14
31,981,31,1,to,1,0,_,to,False,15
32,982,32,0,back,1,0,Part_orientational,back,False,-15
32,983,32,0,of,0,0,_,of,False,-14
32,984,32,0,the,0,0,_,the,False,-13
32,985,32,0,crowd,0,0,Aggregate,crowd,False,-12
32,986,32,0,",",0,0,_,",",False,-11
32,987,32,0,hiding,0,0,Eclipse,hide,False,-10
32,988,32,0,my,0,0,_,my,False,-9
32,989,32,0,face,0,0,Body_parts,face,False,-8
32,990,32,0,with,0,0,_,with,False,-7
32,991,32,0,the,0,0,_,the,False,-6
32,992,32,0,tail,0,0,Body_parts,tail,False,-5
32,993,32,0,of,0,0,_,of,False,-4
32,994,32,0,my,0,0,_,my,False,-3
32,995,32,0,t-shirt,0,0,Clothing,t,False,-2
32,996,32,0,",",0,0,_,",",False,-1
32,997,32,0,burning,1,1,Fire_burning,burn,True,0
32,998,32,0,with,1,0,_,with,False,1
32,999,32,0,shame,0,0,Experiencer_focus,shame,False,2
32,1000,32,0,.,0,0,_,.,False,3
32,1001,32,1,After,1,0,Time_vector,after,False,4
32,1002,32,1,five,0,0,Cardinal_numbers,five,False,5
32,1003,32,1,minutes,0,0,Measure_duration,minute,False,6
32,1004,32,1,of,0,0,_,of,False,7
32,1005,32,1,her,0,0,_,she,False,8
32,1006,32,1,yeUing,0,0,_,yeuing,False,9
32,1007,32,1,",",0,0,_,",",False,10
32,1008,32,1,the,0,0,_,the,False,11
32,1009,32,1,door,0,0,Connecting_architecture,door,False,12
32,1010,32,1,opened,0,0,Closure,open,False,13
32,1011,32,1,slowly,0,0,Taking_time,slowly,False,14
32,1012,32,1,and,0,0,_,and,False,15
33,1013,33,0,Sikhs,0,0,People_by_religion,Sikhs,False,-14
33,1014,33,0,?,0,0,_,?,False,-13
33,1015,33,0,``,0,0,_,`,False,-12
33,1016,33,1,#,0,0,_,#,False,-11
33,1017,33,1,``,0,0,_,`,False,-10
33,1018,33,1,No.,0,0,_,no,False,-9
33,1019,33,1,``,0,0,_,`,False,-8
33,1020,33,2,He,0,0,_,he,False,-7
33,1021,33,2,feels,0,0,Perception_experience,feel,False,-6
33,1022,33,2,the,0,0,_,the,False,-5
33,1023,33,2,back,1,0,Body_parts,back,False,-4
33,1024,33,2,of,0,0,_,of,False,-3
33,1025,33,2,his,0,0,_,his,False,-2
33,1026,33,2,neck,0,0,Body_parts,neck,False,-1
33,1027,33,2,burn,1,0,Fire_burning,burn,True,0
33,1028,33,2,with,1,0,_,with,False,1
33,1029,33,2,shame,0,0,Experiencer_focus,shame,False,2
33,1030,33,2,.,0,0,_,.,False,3
33,1031,33,3,#,0,0,_,#,False,4
33,1032,33,3,``,0,0,_,`,False,5
33,1033,33,3,I,0,0,_,I,False,6
33,1034,33,3,'m,0,0,_,',False,7
33,1035,33,3,sorry,0,0,Experiencer_focus,sorry,False,8
33,1036,33,3,.,0,0,_,.,False,9
33,1037,33,4,I,0,0,_,I,False,10
33,1038,33,4,should,0,0,_,should,False,11
33,1039,33,4,n't,0,0,_,not,False,12
33,1040,33,4,have,0,0,_,have,False,13
33,1041,33,4,said,0,0,Statement,say,False,14
33,1042,33,4,that,1,0,_,that,False,15
34,1043,34,0,when,0,0,Temporal_collocation,when,False,-15
34,1044,34,0,you,0,0,_,you,False,-14
34,1045,34,0,'re,0,0,_,be,False,-13
34,1046,34,0,at,0,0,Locative_relation,at,False,-12
34,1047,34,0,school,0,0,Locale_by_use,school,False,-11
34,1048,34,0,",",0,0,_,",",False,-10
34,1049,34,0,it,0,0,_,it,False,-9
34,1050,34,0,'s,0,0,_,be,False,-8
34,1051,34,0,a,0,0,_,a,False,-7
34,1052,34,0,living,0,0,Building_subparts,live,False,-6
34,1053,34,0,room,0,0,Building_subparts,room,False,-5
34,1054,34,0,.,0,0,_,.,False,-4
34,1055,34,0,',0,0,_,',False,-3
34,1056,34,1,``,0,0,_,`,False,-2
34,1057,34,1,I,0,0,_,I,False,-1
34,1058,34,1,burned,1,1,Cause_harm,burn,True,0
34,1059,34,1,with,1,0,_,with,False,1
34,1060,34,1,shame,0,0,Experiencer_focus,shame,False,2
34,1061,34,1,",",0,0,_,",",False,3
34,1062,34,1,then,0,0,_,then,False,4
34,1063,34,1,anger,0,0,Emotion_directed,anger,False,5
34,1064,34,1,.,0,0,_,.,False,6
34,1065,34,2,Years,0,0,Calendric_unit,year,False,7
34,1066,34,2,later,0,0,Time_vector,later,False,8
34,1067,34,2,",",0,0,_,",",False,9
34,1068,34,2,I,0,0,_,I,False,10
34,1069,34,2,finally,0,0,Time_vector,finally,False,11
34,1070,34,2,figured,0,0,Coming_to_believe,figure,False,12
34,1071,34,2,out,0,0,Coming_to_believe,out,False,13
34,1072,34,2,that,0,0,_,that,False,14
34,1073,34,2,my,0,0,_,my,False,15
35,1074,35,0,Ever,0,0,_,ever,False,-15
35,1075,35,0,had,0,0,_,have,False,-14
35,1076,35,0,a,0,0,_,a,False,-13
35,1077,35,0,mail-order,0,0,_,mail,False,-12
35,1078,35,0,bride,0,0,Personal_relationship,bride,False,-11
35,1079,35,0,ditch,0,0,Abandonment,ditch,False,-10
35,1080,35,0,you,0,0,_,you,False,-9
35,1081,35,0,at,0,0,Locative_relation,at,False,-8
35,1082,35,0,the,0,0,_,the,False,-7
35,1083,35,0,altar,0,0,Building_subparts,altar,False,-6
35,1084,35,0,?,0,0,_,?,False,-5
35,1085,35,0,``,0,0,_,`,False,-4
35,1086,35,1,Chris,0,0,_,Chris,False,-3
35,1087,35,1,'s,0,0,_,be,False,-2
35,1088,35,1,face,0,0,Body_parts,face,False,-1
35,1089,35,1,burned,1,1,Fire_burning,burn,True,0
35,1090,35,1,with,1,0,_,with,False,1
35,1091,35,1,shame.,0,0,Experiencer_focus,shame,False,2
35,1092,35,1,``,0,0,_,`,False,3
35,1093,35,2,No,0,0,_,no,False,4
35,1094,35,2,!,0,0,_,!,False,5
35,1095,35,2,``,0,0,_,`,False,6
35,1096,35,3,he,0,0,_,he,False,7
35,1097,35,3,said.,0,0,Statement,say,False,8
35,1098,35,3,``,0,0,_,`,False,9
35,1099,35,4,You,0,0,_,you,False,10
35,1100,35,4,'re,0,0,_,be,False,11
35,1101,35,4,a,0,0,_,a,False,12
35,1102,35,4,lousy,0,0,Desirability,lousy,False,13
36,1103,36,0,joins,1,0,Becoming_a_member,join,False,-16
36,1104,36,0,in,1,0,_,in,False,-15
36,1105,36,0,the,0,0,_,the,False,-14
36,1106,36,0,laughter,0,0,Make_noise,laughter,False,-13
36,1107,36,0,",",0,0,_,",",False,-12
36,1108,36,0,the,0,0,_,the,False,-11
36,1109,36,0,shotgun,0,0,Weapon,shotgun,False,-10
36,1110,36,0,barrel,0,0,_,barrel,False,-9
36,1111,36,0,wobbling,0,0,Moving_in_place,wobble,False,-8
36,1112,36,0,with,1,0,_,with,False,-7
